link_id,row,verdict,why,retiring_code,retiring_description,retiring_last_traded,proposed_successor,proposed_successor_description,proposed_successor_traded,proposed_successor_wording_match,second_alternative,second_alternative_description,second_alternative_traded,second_alternative_wording_match,how_they_relate,how_the_second_relates,what_this_points_to,check_this_again,decision,correct_successor_if_rejected,reason,decided_by,decided_on
imports:3006.20.00.20:2021-12,219,ANALYST - a candidate is shown but NOT recommended,"the WCO correlation table for this revision sends the whole subheading OUT of Chapter 30, so no code in this chapter is its successor. The candidates below are shown because the answer still has to be recorded, not because any of them qualifies. Expected answer: reject, with the successor written `none`.",3006.20.00.20,"Blood-grouping reagents, of animal origin",2021-12,3006.30.00.10,"Opacifying, preparations for X-ray examinations",1998-01 to 2026-06,0.3953,3006.93.90.00,"Placebos & blinded/double-blinded kits,for clinical trial,in measured doses, nes",2022-01 to 2026-06,0.3932,unknown,a catch-all line that may cover it (read off the alternative's own wording),,this one was decided and the method still does not recommend the proposal; the reason is in the why column,reject,none,"NONE, on the official record, 2026-08-14. The WCO 2017-to-2022 correlation table maps 3006.20 to 3822.13 and to nothing else, so the goods left Chapter 30. Heading 38.22 is outside this crosswalk and outside the delivery, so no code here can be the successor and the candidates shown qualify on wording alone.",analysts,2026-08-14
exports:3002.30.00:2021-12,220,CONFIRM - the evidence supports this link,,3002.30.00,"Vaccines, for veterinary medecine",2021-12,3002.42.00,"Vaccines, for veterinary medecine",2022-01 to 2026-06,1.0000,,,,,the same commodity under a new number (the two descriptions match),,,,accept,,"ACCEPT 3002.42.00 on the official record, 2026-08-14. The WCO 2017-to-2022 table maps 3002.30 to 3002.42. The two descriptions are word for word the same, 1.0000.",analysts,2026-08-14
exports:3006.20.00:2021-12,221,ANALYST - a candidate is shown but NOT recommended,"the WCO correlation table for this revision sends the whole subheading OUT of Chapter 30, so no code in this chapter is its successor. The candidates below are shown because the answer still has to be recorded, not because any of them qualifies. Expected answer: reject, with the successor written `none`.",3006.20.00,Blood-grouping reagents,2021-12,3006.30.00,"Opacifying prep, x-ray; diagnostic reagents, designed for admin to patients",1988-01 to 2026-06,0.2947,,"no other candidate passes the rules; every one either swaps the term that carries the meaning, shares nothing with this description, or stops trading within two years of it",,,unknown,,,this one was decided and the method still does not recommend the proposal; the reason is in the why column,reject,none,"NONE, on the official record, 2026-08-14. The WCO 2017-to-2022 correlation table maps 3006.20 to 3822.13 and to nothing else, so the goods left Chapter 30. Heading 38.22 is outside this crosswalk and outside the delivery, so no code here can be the successor and the candidates shown qualify on wording alone.",analysts,2026-08-14
exports:3002.19.00:2021-12,222,DO NOT DECIDE - waiting on a document,"the subheading is gone and nothing left in the chapter shares the meaning, so the goods may have left Chapter 30 entirely",3002.19.00,"Immunological products, nes, w/n modified/obtained by biotechnological processes",2021-12,3002.12.00,"Antisera & other blood fractions, w/n modified/obtained by biotechnological proc",2017-01 to 2026-06,0.7355,,,,,unknown,,,"this one was decided and it is now HELD (waiting on a document). The hold is not a disagreement with the answer; it says the official record has not been read yet and may overturn it A LEFTOVER LINE WAS WIDENED AT THIS VERY BOUNDARY: 3002.90.90 kept its number across 2021-12 and its published scope gained antisera, cell, etc. Wording similarity cannot see that a description CHANGED, so it ranks that line 10. Check whether the goods went there. Flagged, not ranked.",reject,3002.90.90,"REJECT, successor 3002.90.90, 2026-08-15. THIS REVERSES THE UNRESOLVED RULING OF 2026-08-14. The argument is the import twin's at row 213 and the tariff structure is identical: the 2022 schedule leaves the 3002.1 group with no residual, and 3002.90 is heading 30.02's own leftover, so an immunological product that is not unmixed, mixed or in measured doses has nowhere else to fall. THE EXPORT FLOW CANNOT CORROBORATE IT AND IT IS NOT CLAIMED TO, and the direction is against us rather than for us: 3002.19.00 was running at CAD 51,268 a month before the boundary while 3002.90.90 FELL by CAD 2,973,338 a month across it, because it surrendered toxins and cultures to the new 3002.49.00. A line that small cannot be traced against one moving millions in the other direction. The import twin at row 213 carries the evidence.",analysts,2026-08-15
imports:3001.10.00.90:2006-12,223,ANALYST - a candidate is shown but NOT recommended,"the subheading is gone and no wording is close. THE RECORD PLACES THIS INSIDE CHAPTER 30 and the departure hypothesis is withdrawn: the WCO 2002 to 2007 correlation sends this subheading to 300190, leaving 3 of 4 candidate(s). The proposal is still not recommended, because the wording is weak, and that is now the only reason.",3001.10.00.90,"Glands, nes, and other organs, dried, powdered or not, for therapeutic uses",2006-12,3001.90.00.90,"Heparin & its salts; human or animal substances for therap or prophltc uses, nes",1998-01 to 2026-06,0.3699,3001.90.00.20,"Bone, organs & o human/animal tissue, living/preserved,for grafting/implantation",1998-01 to 2026-06,0.3151,unknown,unknown,"THE OFFICIAL RECORD NARROWED THIS ROW: the WCO 2002 to 2007 correlation sends this subheading to 300190, leaving 3 of 4 candidate(s). The proposal rests on the correlation table and not on wording alone. The tables map six digits to six digits, so the record chose the SUBHEADING; the statistical line beneath it is still the analyst's.",this one was decided and the method still does not recommend the proposal; the reason is in the why column,accept,,"ACCEPT 3001.90.00.90, 2026-08-14. The WCO 2002-to-2007 table maps 3001.10 to 3001.90 and to nothing else, with the remark 'Deletion of subheading 3001.10 because of the low volume of trade'. Under 3001.90 the delivery holds three lines and only .90 carries a residual marker, in both of its published wordings; .10 is heparin and .20 is living or preserved tissue for grafting. This is the residual going to the residual, and it is the import side of the ruling made on row 177.",analysts,2026-08-14
exports:3006.80.00:2006-12,224,CONFIRM - the evidence supports this link,,3006.80.00,Waste pharmaceuticals,2006-12,3006.92.00,"Waste pharmaceuticals, nes",2007-03 to 2026-06,0.9130,,,,,a catch-all line that may cover it (read off the successor's own wording),,,,accept,,"Decided despite the DO NOT DECIDE verdict, and deliberately. The hold on this row is 'waiting on a document' and carries no stated reading; rows 227 and 230 in the same block spell out the reasoning behind it, that the subheading is gone and nothing left in the chapter shares the meaning, so the goods may have left Chapter 30. That is not so. Canada retired every 3006.80 line at the 2006 to 2007 boundary, 3006.80.11.00 and 3006.80.19.00 together with 3006.80.90.10 through .60, and created 3006.92.00.00, Waste pharmaceuticals, at the same boundary. It is written down in evidence/cbsa/sched_ch30_boundaries.csv, which this project already holds, so no external document is needed. The proposal, 3006.92.00, is that line, and at 0.9130 it is the ranker's first candidate with nothing vetoed above it.",analysts,2026-08-13
imports:3001.10.00.10:2006-12,225,ANALYST - a candidate is shown but NOT recommended,"the subheading is gone and no wording is close. THE RECORD PLACES THIS INSIDE CHAPTER 30 and the departure hypothesis is withdrawn: the WCO 2002 to 2007 correlation sends this subheading to 300190, leaving 3 of 4 candidate(s). The proposal is still not recommended, because the wording is weak, and that is now the only reason.",3001.10.00.10,"Animal glands, dried, powdered or not, for therapeutic uses",2006-12,3001.90.00.90,"Heparin & its salts; human or animal substances for therap or prophltc uses, nes",1998-01 to 2026-06,0.4242,,"no other candidate passes the rules; every one either swaps the term that carries the meaning, shares nothing with this description, or stops trading within two years of it",,,a catch-all line that may cover it (read off the successor's own wording),,"THE OFFICIAL RECORD NARROWED THIS ROW: the WCO 2002 to 2007 correlation sends this subheading to 300190, leaving 3 of 4 candidate(s). The proposal rests on the correlation table and not on wording alone. The tables map six digits to six digits, so the record chose the SUBHEADING; the statistical line beneath it is still the analyst's. The proposal is a catch-all line, so accepting it aggregates these goods rather than matching them. Judge whether that is where the trade went.",this one was decided and the method still does not recommend the proposal; the reason is in the why column,accept,,"ACCEPT 3001.90.00.90, 2026-08-14. The WCO 2002-to-2007 table maps 3001.10 to 3001.90 and to nothing else. Animal glands, dried and powdered, are not heparin and not living or preserved tissue for grafting, which are the only other lines the delivery holds under 3001.90, so the goods fall to its leftover line. Reached by elimination rather than by wording, and decided together with row 223.",analysts,2026-08-14
imports:3002.11.00.00:2021-12,226,ANALYST - a candidate is shown but NOT recommended,"the WCO correlation table for this revision sends the whole subheading OUT of Chapter 30, so no code in this chapter is its successor. The candidates below are shown because the answer still has to be recorded, not because any of them qualifies. Expected answer: reject, with the successor written `none`.",3002.11.00.00,Malaria diagnostic test kits,2021-12,3002.12.00.29,"Animal antisera and other animal blood fractions, nes",2017-01 to 2026-06,0.4000,3002.12.00.12,"Human blood plasma, for therapeutic/prophylactic/other uses",2017-01 to 2026-06,0.3256,a catch-all line that may cover it (read off the successor's own wording),different family (from the tariff structure) [REMOVED ON purpose],"The proposal is a catch-all line, so accepting it aggregates these goods rather than matching them. Judge whether that is where the trade went.","this one was decided and the method still does not recommend the proposal; the reason is in the why column A LEFTOVER LINE WAS WIDENED AT THIS VERY BOUNDARY: 3002.90.00.90 kept its number across 2021-12 and its published scope gained antisera, cell, culture, etc, vaccines. Wording similarity cannot see that a description CHANGED, so it ranks that line 4. Check whether the goods went there. Flagged, not ranked.",reject,none,"NONE, on the official record, 2026-08-14. The WCO 2017-to-2022 correlation table maps 3002.11 to 3822.11 and to nothing else, under the new exclusion Note 1 (ij) to Chapter 30. The malaria diagnostic kits left the chapter, so no code here succeeds them. This is the import side of the ruling already made on row 73.",analysts,2026-08-14
imports:3006.80.90.60:2006-12,227,ANALYST - a candidate is shown but NOT recommended,"the subheading is gone and nothing left in the chapter shares the meaning. THE RECORD PLACES THIS INSIDE CHAPTER 30 and the departure hypothesis is withdrawn: the WCO 2002 to 2007 correlation sends this subheading to 300692, leaving 1 of 27 candidate(s). The proposal is still not recommended, because the wording is weak, and that is now the only reason.",3006.80.90.60,Waste pharmaceuticals of the goods of heading 30.06,2006-12,3006.92.00.00,"Waste pharmaceuticals, nes",2007-01 to 2026-06,0.6316,,"no other candidate passes the rules; every one either swaps the term that carries the meaning, shares nothing with this description, or stops trading within two years of it",,,a catch-all line that may cover it (read off the successor's own wording),,"THE OFFICIAL RECORD NARROWED THIS ROW: the WCO 2002 to 2007 correlation sends this subheading to 300692, leaving 1 of 27 candidate(s). The proposal rests on the correlation table and not on wording alone. The tables map six digits to six digits, so the record chose the SUBHEADING; the statistical line beneath it is still the analyst's. The proposal is a catch-all line, so accepting it aggregates these goods rather than matching them. Judge whether that is where the trade went.",this one was decided and the method still does not recommend the proposal; the reason is in the why column,accept,,"Decided despite the DO NOT DECIDE verdict, and deliberately. The hold reads that the subheading is gone and nothing left in the chapter shares the meaning, so the goods may have left Chapter 30. That is not so. Canada retired every 3006.80 line at the 2006 to 2007 boundary, 3006.80.11.00 and 3006.80.19.00 together with 3006.80.90.10 through .60, and created 3006.92.00.00, Waste pharmaceuticals, at the same boundary. It is written down in evidence/cbsa/sched_ch30_boundaries.csv, which this project already holds, so no external document is needed. The proposal, 3006.92.00.00, is that line, and it is the ranker's first candidate at 0.6316. The successor aggregates: the 2007 line does not record which heading the waste came from, so ten lines become one and that granularity ends here.",analysts,2026-08-13
imports:3006.80.11.00:2006-12,228,ANALYST - a candidate is shown but NOT recommended,"the subheading is gone and no wording is close. THE RECORD PLACES THIS INSIDE CHAPTER 30 and the departure hypothesis is withdrawn: the WCO 2002 to 2007 correlation sends this subheading to 300692, leaving 1 of 27 candidate(s). The proposal is still not recommended, because the wording is weak, and that is now the only reason.",3006.80.11.00,"Waste pharm,chem/biolog prep,incl kit w ancill mat f med diag;f insem anml semen",2006-12,3006.92.00.00,"Waste pharmaceuticals, nes",2007-01 to 2026-06,0.2667,,"no other candidate passes the rules; every one either swaps the term that carries the meaning, shares nothing with this description, or stops trading within two years of it",,,a catch-all line that may cover it (read off the successor's own wording),,"THE OFFICIAL RECORD NARROWED THIS ROW: the WCO 2002 to 2007 correlation sends this subheading to 300692, leaving 1 of 27 candidate(s). The proposal rests on the correlation table and not on wording alone. The tables map six digits to six digits, so the record chose the SUBHEADING; the statistical line beneath it is still the analyst's. The proposal is a catch-all line, so accepting it aggregates these goods rather than matching them. Judge whether that is where the trade went.","this was decided while it proposed 3006.70.10.00; it now proposes 3006.92.00.00, Waste pharmaceuticals, nes",reject,3006.92.00.00,"Decided despite the DO NOT DECIDE verdict, and deliberately. The hold on this row is 'waiting on a document' and carries no stated reading; rows 227 and 230 in the same block spell out the reasoning behind it, that the subheading is gone and nothing left in the chapter shares the meaning, so the goods may have left Chapter 30. That is not so. Canada retired every 3006.80 line at the 2006 to 2007 boundary, 3006.80.11.00 and 3006.80.19.00 together with 3006.80.90.10 through .60, and created 3006.92.00.00, Waste pharmaceuticals, at the same boundary. It is written down in evidence/cbsa/sched_ch30_boundaries.csv, which this project already holds, so no external document is needed. The proposal is the live product line, 3006.70.10.00 at 0.8428, not the waste line. The description of a waste line embeds the product's own wording after the word Waste, so text similarity scores the product highest and leaves 3006.92.00.00 at rank 15 on 0.2667. Waste of a good is not the good.",analysts,2026-08-13
imports:3006.80.19.00:2006-12,229,ANALYST - a candidate is shown but NOT recommended,"the subheading is gone and no wording is close. THE RECORD PLACES THIS INSIDE CHAPTER 30 and the departure hypothesis is withdrawn: the WCO 2002 to 2007 correlation sends this subheading to 300692, leaving 1 of 27 candidate(s). The proposal is still not recommended, because the wording is weak, and that is now the only reason.",3006.80.19.00,"Waste of gel prep f human/vet med as lub f pts of body f oper/examin,etc,nes",2006-12,3006.92.00.00,"Waste pharmaceuticals, nes",2007-01 to 2026-06,0.3564,,"no other candidate passes the rules; every one either swaps the term that carries the meaning, shares nothing with this description, or stops trading within two years of it",,,unknown,,"THE OFFICIAL RECORD NARROWED THIS ROW: the WCO 2002 to 2007 correlation sends this subheading to 300692, leaving 1 of 27 candidate(s). The proposal rests on the correlation table and not on wording alone. The tables map six digits to six digits, so the record chose the SUBHEADING; the statistical line beneath it is still the analyst's.","this was decided while it proposed 3006.70.90.00; it now proposes 3006.92.00.00, Waste pharmaceuticals, nes",reject,3006.92.00.00,"Decided despite the DO NOT DECIDE verdict, and deliberately. The hold on this row is 'waiting on a document' and carries no stated reading; rows 227 and 230 in the same block spell out the reasoning behind it, that the subheading is gone and nothing left in the chapter shares the meaning, so the goods may have left Chapter 30. That is not so. Canada retired every 3006.80 line at the 2006 to 2007 boundary, 3006.80.11.00 and 3006.80.19.00 together with 3006.80.90.10 through .60, and created 3006.92.00.00, Waste pharmaceuticals, at the same boundary. It is written down in evidence/cbsa/sched_ch30_boundaries.csv, which this project already holds, so no external document is needed. The proposal is the live product line, 3006.70.90.00 at 0.8645, not the waste line. The description of a waste line embeds the product's own wording after the word Waste, so text similarity scores the product highest and leaves 3006.92.00.00 at rank 9 on 0.3564. Waste of a good is not the good.",analysts,2026-08-13
imports:3006.80.90.50:2006-12,230,ANALYST - a candidate is shown but NOT recommended,"the subheading is gone and nothing left in the chapter shares the meaning. THE RECORD PLACES THIS INSIDE CHAPTER 30 and the departure hypothesis is withdrawn: the WCO 2002 to 2007 correlation sends this subheading to 300692, leaving 1 of 27 candidate(s). The proposal is still not recommended, because the wording is weak, and that is now the only reason.",3006.80.90.50,Waste pharmaceuticals of the goods of heading 30.05,2006-12,3006.92.00.00,"Waste pharmaceuticals, nes",2007-01 to 2026-06,0.6316,,"no other candidate passes the rules; every one either swaps the term that carries the meaning, shares nothing with this description, or stops trading within two years of it",,,"its own leftover line (asserted, no source)",,"THE OFFICIAL RECORD NARROWED THIS ROW: the WCO 2002 to 2007 correlation sends this subheading to 300692, leaving 1 of 27 candidate(s). The proposal rests on the correlation table and not on wording alone. The tables map six digits to six digits, so the record chose the SUBHEADING; the statistical line beneath it is still the analyst's. ACCEPT: the proposal IS this code's own family line, which is where a closing line usually goes.",this one was decided and the method still does not recommend the proposal; the reason is in the why column,accept,,"Decided despite the DO NOT DECIDE verdict, and deliberately. The hold reads that the subheading is gone and nothing left in the chapter shares the meaning, so the goods may have left Chapter 30. That is not so. Canada retired every 3006.80 line at the 2006 to 2007 boundary, 3006.80.11.00 and 3006.80.19.00 together with 3006.80.90.10 through .60, and created 3006.92.00.00, Waste pharmaceuticals, at the same boundary. It is written down in evidence/cbsa/sched_ch30_boundaries.csv, which this project already holds, so no external document is needed. The proposal, 3006.92.00.00, is that line, and it is the ranker's first candidate at 0.6316. The successor aggregates, as on row 227.",analysts,2026-08-13
imports:3004.50.99.30:1989-12,231,ANALYST - a candidate is shown but NOT recommended,"a different code, 3004.50.00.50, carries this description word for word from 1998-01, 96 month(s) after this one stopped. Either that is the renumbering or the proposal is, and the wording cannot separate them.",3004.50.99.30,"Vitamins & their derivs,nes,for vet use, in dosage",1989-12,3004.50.99.50,"Vitamins & their derivs, nes, for vet use, in dosage",1990-01 to 1997-12,1.0000,3004.50.00.70,"Vitamins & their derivs, nes, for vet use, in dosage",1998-01 to 2011-12,1.0000,"its own leftover line (asserted, no source)",its own leftover line (from the tariff structure) [REMOVED ON continuity],"ACCEPT: the proposal IS this code's own family line, which is where a closing line usually goes.",this one was decided and the method still does not recommend the proposal; the reason is in the why column,accept,,"ACCEPT, 2026-08-17. This row exists because Stage 1a now ends a trading span where a relabel crosses a decisive distinction, not only where the number was left empty. 3004.50.99.30 read 'for vet use' to 1989-12 and 'for human use' from 1990-01 with no gap, so the two lives were one span carrying the later description and the summed value, and the veterinary record inherited the human terminal 3004.50.00.19. The proposal 3004.50.99.50 carries this line's description word for word, is veterinary on both sides, begins 1990-01, the month this line stopped, and is this line's own leftover. The closest wording match, 3004.50.00.70, carries the same description but does not begin until 1998-01, 96 months later, so the continuity gate removed it rather than this judgement.",analysts,2026-08-17
exports:3003.31.00:1993-04,232,CONFIRM - the evidence supports this link,,3003.31.00,"Insulin, formulated, in bulk",1993-04,3003.90.00,"Medicaments nes, formulated, in bulk",1988-01 to 2026-06,0.7667,,,,,a catch-all line that may cover it (read off the successor's own wording),,,,accept,,,analysts,2026-08-12
