record_id,family_id,flow,step_number,steps_in_journey,hs_code,description,step_first_period,step_last_period,rewordings_within_step,step_status,next_hs_code
IMR-3004900012-199801,IM-3004901020-198801,imports,1,1,3004.90.00.12,"Dextrose (glucose) solutions,in doses/pack for retail sale,o/t No 30.02/05/06",199801,202606,1,active,
IMR-3004900012-200201,IM-3004901020-198801,imports,1,1,3004.90.00.12,"Dextrose (glucose) solutions,in doses/pack for retail sale,o/t No 30.02/05/06",200201,202606,0,active,
IMR-3004900019-199801,IM-3004901090-198801,imports,1,1,3004.90.00.19,"Mixt amino acids & protein hydrolysates,etc,in doses/frs,o/t No 30.02/05/06,nes",199801,202606,1,active,
IMR-3004900019-200201,IM-3004901090-198801,imports,1,1,3004.90.00.19,"Mixt amino acids & protein hydrolysates,etc,in doses/frs,o/t No 30.02/05/06,nes",200201,202606,0,active,
IMR-3004900020-199801,IM-3004909100-198801,imports,1,2,3004.90.00.20,"Medicaments cont more than 23% of abs ethyl alc by vol, nes, in dosage",199801,201112,0,succeeded,3004.90.00.79
IMR-3004900020-199801,IM-3004909100-198801,imports,2,2,3004.90.00.79,"Medicaments,for human use,in doses/packings f retail sale,o/t No 30.02/05/06,nes",201201,202606,1,active,
IMR-3004900021-201804,IM-3004900021-201804,imports,1,1,3004.90.00.21,"Medi cont cannabis/cannabinoids, therap/prophltc uses, doses/pack f retail sale",201804,202606,0,active,
IMR-3004900022-201801,IM-3004909911-198801,imports,1,1,3004.90.00.22,"Analgesics, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",201801,202606,0,active,
IMR-3004900023-201801,IM-3004909912-198801,imports,1,1,3004.90.00.23,"Antidepressants & tranquilizers,f human use,in doses/pack frs,o/t No 30.02/05/06",201801,202606,0,active,
IMR-3004900024-201801,IM-3004909913-198801,imports,1,1,3004.90.00.24,"Antihypertensive agents, for human use, in doses/packings frs,o/t No 30.02/05/06",201801,202606,0,active,
IMR-3004900025-201801,IM-3004909914-198801,imports,1,1,3004.90.00.25,"Antihistaminic agents, for human use, in doses/packings frs, o/t No 30.02/05/06",201801,202606,0,active,
IMR-3004900026-201801,IM-3004909915-199001,imports,1,1,3004.90.00.26,"Agents,acting on central nervous system,hum use,doses/frs,o/t No 30.02/05/06,nes",201801,202606,0,active,
IMR-3004900027-201801,IM-3004909916-199004,imports,1,1,3004.90.00.27,"Local anaesthetics, for human use,in doses/pack f retail sale,o/t No 30.02/05/06",201801,202606,0,active,
IMR-3004900029-201801,IM-3004909919-198801,imports,1,1,3004.90.00.29,"Medi,acting on central nervous system,human use,doses/frs,o/t No 30.02/05/06,nes",201801,202606,0,active,
IMR-3004900031-199801,IM-3004909911-198801,imports,1,2,3004.90.00.31,"Analgesics, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",199801,201712,1,succeeded,3004.90.00.22
IMR-3004900031-199801,IM-3004909911-198801,imports,2,2,3004.90.00.22,"Analgesics, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",201801,202606,0,active,
IMR-3004900031-201701,IM-3004909911-198801,imports,1,2,3004.90.00.31,"Analgesics, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",201701,201712,0,succeeded,3004.90.00.22
IMR-3004900031-201701,IM-3004909911-198801,imports,2,2,3004.90.00.22,"Analgesics, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",201801,202606,0,active,
IMR-3004900032-199801,IM-3004909912-198801,imports,1,2,3004.90.00.32,"Antidepressants & tranquilizers,f human use,in doses/pack frs,o/t No 30.02/05/06",199801,201712,2,succeeded,3004.90.00.23
IMR-3004900032-199801,IM-3004909912-198801,imports,2,2,3004.90.00.23,"Antidepressants & tranquilizers,f human use,in doses/pack frs,o/t No 30.02/05/06",201801,202606,0,active,
IMR-3004900032-200201,IM-3004909912-198801,imports,1,2,3004.90.00.32,"Antidepressants & tranquilizers,f human use,in doses/pack frs,o/t No 30.02/05/06",200201,201712,1,succeeded,3004.90.00.23
IMR-3004900032-200201,IM-3004909912-198801,imports,2,2,3004.90.00.23,"Antidepressants & tranquilizers,f human use,in doses/pack frs,o/t No 30.02/05/06",201801,202606,0,active,
IMR-3004900032-201701,IM-3004909912-198801,imports,1,2,3004.90.00.32,"Antidepressants & tranquilizers,f human use,in doses/pack frs,o/t No 30.02/05/06",201701,201712,0,succeeded,3004.90.00.23
IMR-3004900032-201701,IM-3004909912-198801,imports,2,2,3004.90.00.23,"Antidepressants & tranquilizers,f human use,in doses/pack frs,o/t No 30.02/05/06",201801,202606,0,active,
IMR-3004900033-199801,IM-3004909913-198801,imports,1,2,3004.90.00.33,"Antihypertensive agents, for human use, in doses/packings frs,o/t No 30.02/05/06",199801,201712,1,succeeded,3004.90.00.24
IMR-3004900033-199801,IM-3004909913-198801,imports,2,2,3004.90.00.24,"Antihypertensive agents, for human use, in doses/packings frs,o/t No 30.02/05/06",201801,202606,0,active,
IMR-3004900033-201701,IM-3004909913-198801,imports,1,2,3004.90.00.33,"Antihypertensive agents, for human use, in doses/packings frs,o/t No 30.02/05/06",201701,201712,0,succeeded,3004.90.00.24
IMR-3004900033-201701,IM-3004909913-198801,imports,2,2,3004.90.00.24,"Antihypertensive agents, for human use, in doses/packings frs,o/t No 30.02/05/06",201801,202606,0,active,
IMR-3004900034-199801,IM-3004909914-198801,imports,1,2,3004.90.00.34,"Antihistaminic agents, for human use, in doses/packings frs, o/t No 30.02/05/06",199801,201712,1,succeeded,3004.90.00.25
IMR-3004900034-199801,IM-3004909914-198801,imports,2,2,3004.90.00.25,"Antihistaminic agents, for human use, in doses/packings frs, o/t No 30.02/05/06",201801,202606,0,active,
IMR-3004900034-201701,IM-3004909914-198801,imports,1,2,3004.90.00.34,"Antihistaminic agents, for human use, in doses/packings frs, o/t No 30.02/05/06",201701,201712,0,succeeded,3004.90.00.25
IMR-3004900034-201701,IM-3004909914-198801,imports,2,2,3004.90.00.25,"Antihistaminic agents, for human use, in doses/packings frs, o/t No 30.02/05/06",201801,202606,0,active,
IMR-3004900035-199801,IM-3004909915-199001,imports,1,2,3004.90.00.35,"Agents,acting on central nervous system,hum use,doses/frs,o/t No 30.02/05/06,nes",199801,201712,1,succeeded,3004.90.00.26
IMR-3004900035-199801,IM-3004909915-199001,imports,2,2,3004.90.00.26,"Agents,acting on central nervous system,hum use,doses/frs,o/t No 30.02/05/06,nes",201801,202606,0,active,
IMR-3004900035-201701,IM-3004909915-199001,imports,1,2,3004.90.00.35,"Agents,acting on central nervous system,hum use,doses/frs,o/t No 30.02/05/06,nes",201701,201712,0,succeeded,3004.90.00.26
IMR-3004900035-201701,IM-3004909915-199001,imports,2,2,3004.90.00.26,"Agents,acting on central nervous system,hum use,doses/frs,o/t No 30.02/05/06,nes",201801,202606,0,active,
IMR-3004900036-199801,IM-3004909916-199004,imports,1,2,3004.90.00.36,"Local anaesthetics, for human use,in doses/pack f retail sale,o/t No 30.02/05/06",199801,201712,1,succeeded,3004.90.00.27
IMR-3004900036-199801,IM-3004909916-199004,imports,2,2,3004.90.00.27,"Local anaesthetics, for human use,in doses/pack f retail sale,o/t No 30.02/05/06",201801,202606,0,active,
IMR-3004900036-201701,IM-3004909916-199004,imports,1,2,3004.90.00.36,"Local anaesthetics, for human use,in doses/pack f retail sale,o/t No 30.02/05/06",201701,201712,0,succeeded,3004.90.00.27
IMR-3004900036-201701,IM-3004909916-199004,imports,2,2,3004.90.00.27,"Local anaesthetics, for human use,in doses/pack f retail sale,o/t No 30.02/05/06",201801,202606,0,active,
IMR-3004900039-199801,IM-3004909919-198801,imports,1,2,3004.90.00.39,"Medi,acting on central nervous system,human use,doses/frs,o/t No 30.02/05/06,nes",199801,201712,1,succeeded,3004.90.00.29
IMR-3004900039-199801,IM-3004909919-198801,imports,2,2,3004.90.00.29,"Medi,acting on central nervous system,human use,doses/frs,o/t No 30.02/05/06,nes",201801,202606,0,active,
IMR-3004900039-201701,IM-3004909919-198801,imports,1,2,3004.90.00.39,"Medi,acting on central nervous system,human use,doses/frs,o/t No 30.02/05/06,nes",201701,201712,0,succeeded,3004.90.00.29
IMR-3004900039-201701,IM-3004909919-198801,imports,2,2,3004.90.00.29,"Medi,acting on central nervous system,human use,doses/frs,o/t No 30.02/05/06,nes",201801,202606,0,active,
IMR-3004900041-199801,IM-3004909921-198801,imports,1,2,3004.90.00.41,"Histamine H2 receptor antagonist, for human use, in dosage",199801,201112,0,succeeded,3004.90.00.49
IMR-3004900041-199801,IM-3004909921-198801,imports,2,2,3004.90.00.49,"Gastrointestinal agents, for human use, in doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,1,active,
IMR-3004900042-199801,IM-3004909922-199001,imports,1,1,3004.90.00.42,"Laxatives, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",199801,202606,1,active,
IMR-3004900042-201701,IM-3004909922-199001,imports,1,1,3004.90.00.42,"Laxatives, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",201701,202606,0,active,
IMR-3004900043-199801,IM-3004909923-199001,imports,1,1,3004.90.00.43,"Antacids, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",199801,202606,1,active,
IMR-3004900043-201701,IM-3004909923-199001,imports,1,1,3004.90.00.43,"Antacids, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",201701,202606,0,active,
IMR-3004900049-199801,IM-3004909921-198801,imports,1,1,3004.90.00.49,"Gastrointestinal agents, for human use, in doses/pack frs,o/t No 30.02/05/06,nes",199801,202606,2,active,
IMR-3004900049-201201,IM-3004909921-198801,imports,1,1,3004.90.00.49,"Gastrointestinal agents, for human use, in doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,1,active,
IMR-3004900049-201701,IM-3004909921-198801,imports,1,1,3004.90.00.49,"Gastrointestinal agents, for human use, in doses/pack frs,o/t No 30.02/05/06,nes",201701,202606,0,active,
IMR-3004900050-199801,IM-3004909930-198801,imports,1,1,3004.90.00.50,"Medi,for human use,acting on cardio-vascular system,doses/frs,o/t No 30.02/05/06",199801,202606,1,active,
IMR-3004900050-201701,IM-3004909930-198801,imports,1,1,3004.90.00.50,"Medi,for human use,acting on cardio-vascular system,doses/frs,o/t No 30.02/05/06",201701,202606,0,active,
IMR-3004900061-199801,IM-3004909941-199001,imports,1,1,3004.90.00.61,"Anti-infective agents,cont sulfonamides,f human use,doses/frs,o/t No 30.02/05/06",199801,202606,1,active,
IMR-3004900061-201701,IM-3004909941-199001,imports,1,1,3004.90.00.61,"Anti-infective agents,cont sulfonamides,f human use,doses/frs,o/t No 30.02/05/06",201701,202606,0,active,
IMR-3004900069-199801,IM-3004909940-198801,imports,1,1,3004.90.00.69,"Anti-infective agents, for human use, in doses/pack frs, o/t No 30.02/05/06, nes",199801,202606,1,active,
IMR-3004900069-201701,IM-3004909940-198801,imports,1,1,3004.90.00.69,"Anti-infective agents, for human use, in doses/pack frs, o/t No 30.02/05/06, nes",201701,202606,0,active,
IMR-3004900071-199801,IM-3004909950-198801,imports,1,1,3004.90.00.71,"Haematological agents, for human use, in doses/packings frs, o/t No 30.02/05/06",199801,202606,1,active,
IMR-3004900071-201701,IM-3004909950-198801,imports,1,1,3004.90.00.71,"Haematological agents, for human use, in doses/packings frs, o/t No 30.02/05/06",201701,202606,0,active,
IMR-3004900072-199801,IM-3004909960-198801,imports,1,1,3004.90.00.72,"Antineoplastic agents, for human use, in doses/packings frs, o/t No 30.02/05/06",199801,202606,1,active,
IMR-3004900072-201701,IM-3004909960-198801,imports,1,1,3004.90.00.72,"Antineoplastic agents, for human use, in doses/packings frs, o/t No 30.02/05/06",201701,202606,0,active,
IMR-3004900073-199801,IM-3004909971-199001,imports,1,1,3004.90.00.73,"Cough/cold preparations, for human use, in doses/packings frs,o/t No 30.02/05/06",199801,202606,1,active,
IMR-3004900073-201701,IM-3004909971-199001,imports,1,1,3004.90.00.73,"Cough/cold preparations, for human use, in doses/packings frs,o/t No 30.02/05/06",201701,202606,0,active,
IMR-3004900074-199801,IM-3004909979-199001,imports,1,1,3004.90.00.74,"Medi,prim f eyes/ears/respiratory system,human use,doses/frs,o/t No 30.02/05/06",199801,202606,2,active,
IMR-3004900074-201201,IM-3004909979-199001,imports,1,1,3004.90.00.74,"Medi,prim f eyes/ears/respiratory system,human use,doses/frs,o/t No 30.02/05/06",201201,202606,1,active,
IMR-3004900074-201701,IM-3004909979-199001,imports,1,1,3004.90.00.74,"Medi,prim f eyes/ears/respiratory system,human use,doses/frs,o/t No 30.02/05/06",201701,202606,0,active,
IMR-3004900075-199801,IM-3004909981-198801,imports,1,1,3004.90.00.75,"Diuretics, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",199801,202606,1,active,
IMR-3004900075-201701,IM-3004909981-198801,imports,1,1,3004.90.00.75,"Diuretics, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",201701,202606,0,active,
IMR-3004900076-199801,IM-3004909982-198801,imports,1,1,3004.90.00.76,"Medi,f electrolytic/caloric/water balance,human use,doses/frs,o/t No 30.02/05/06",199801,202606,2,active,
IMR-3004900076-201201,IM-3004909982-198801,imports,1,1,3004.90.00.76,"Medi,f electrolytic/caloric/water balance,human use,doses/frs,o/t No 30.02/05/06",201201,202606,1,active,
IMR-3004900076-201701,IM-3004909982-198801,imports,1,1,3004.90.00.76,"Medi,f electrolytic/caloric/water balance,human use,doses/frs,o/t No 30.02/05/06",201701,202606,0,active,
IMR-3004900077-199801,IM-3004909983-199001,imports,1,1,3004.90.00.77,"Dermatological agents, for human use, in doses/packings frs, o/t No 30.02/05/06",199801,202606,1,active,
IMR-3004900077-201701,IM-3004909983-199001,imports,1,1,3004.90.00.77,"Dermatological agents, for human use, in doses/packings frs, o/t No 30.02/05/06",201701,202606,0,active,
IMR-3004900078-199801,IM-3004909984-199001,imports,1,1,3004.90.00.78,"Medi,cont hyaluronic acid/its sodium salt,human use,doses/frs,o/t No 30.02/05/06",199801,202606,1,active,
IMR-3004900078-201701,IM-3004909984-199001,imports,1,1,3004.90.00.78,"Medi,cont hyaluronic acid/its sodium salt,human use,doses/frs,o/t No 30.02/05/06",201701,202606,0,active,
IMR-3004900079-199801,IM-3004909100-198801,imports,1,1,3004.90.00.79,"Medicaments,for human use,in doses/packings f retail sale,o/t No 30.02/05/06,nes",199801,202606,3,active,
IMR-3004900079-200201,IM-3004909100-198801,imports,1,1,3004.90.00.79,"Medicaments,for human use,in doses/packings f retail sale,o/t No 30.02/05/06,nes",200201,202606,2,active,
IMR-3004900079-201201,IM-3004909100-198801,imports,1,1,3004.90.00.79,"Medicaments,for human use,in doses/packings f retail sale,o/t No 30.02/05/06,nes",201201,202606,1,active,
IMR-3004900079-201701,IM-3004909100-198801,imports,1,1,3004.90.00.79,"Medicaments,for human use,in doses/packings f retail sale,o/t No 30.02/05/06,nes",201701,202606,0,active,
IMR-3004900081-199801,IM-3004909991-198801,imports,1,2,3004.90.00.81,"Anaesthetic, for veterinary use, in dosage",199801,201112,0,succeeded,3004.90.00.90
IMR-3004900081-199801,IM-3004909991-198801,imports,2,2,3004.90.00.90,"Medicaments,f veterinary use,doses/packings f retail sale,o/t No 30.02/05/06,nes",201201,202606,1,active,
IMR-3004900089-199801,IM-3004909991-198801,imports,1,2,3004.90.00.89,"Medicaments, nes, for veterinary use, in dosage",199801,201112,1,succeeded,3004.90.00.90
IMR-3004900089-199801,IM-3004909991-198801,imports,2,2,3004.90.00.90,"Medicaments,f veterinary use,doses/packings f retail sale,o/t No 30.02/05/06,nes",201201,202606,1,active,
IMR-3004900089-200201,IM-3004909991-198801,imports,1,2,3004.90.00.89,"Medicaments, nes, for veterinary use, in dosage",200201,201112,0,succeeded,3004.90.00.90
IMR-3004900089-200201,IM-3004909991-198801,imports,2,2,3004.90.00.90,"Medicaments,f veterinary use,doses/packings f retail sale,o/t No 30.02/05/06,nes",201201,202606,1,active,
IMR-3004900090-201201,IM-3004909991-198801,imports,1,1,3004.90.00.90,"Medicaments,f veterinary use,doses/packings f retail sale,o/t No 30.02/05/06,nes",201201,202606,1,active,
IMR-3004900090-201701,IM-3004909991-198801,imports,1,1,3004.90.00.90,"Medicaments,f veterinary use,doses/packings f retail sale,o/t No 30.02/05/06,nes",201701,202606,0,active,
IMR-3004901010-198801,IM-3004901010-198801,imports,1,2,3004.90.10.10,"Mixtures of amino acids, nes, in dosage",198801,199712,0,succeeded,3004.90.00.11
IMR-3004901010-198801,IM-3004901010-198801,imports,2,2,3004.90.00.11,"Mixtures amino acids,nes,in doses/packings for retail sale,o/t No 30.02/05/06",199801,202606,1,active,
IMR-3004901020-198801,IM-3004901020-198801,imports,1,2,3004.90.10.20,"Dextrose (glucose) solutions, in dosage",198801,199712,1,succeeded,3004.90.00.12
IMR-3004901020-198801,IM-3004901020-198801,imports,2,2,3004.90.00.12,"Dextrose (glucose) solutions,in doses/pack for retail sale,o/t No 30.02/05/06",199801,202606,1,active,
IMR-3004901020-199001,IM-3004901020-198801,imports,1,2,3004.90.10.20,"Dextrose (glucose) solutions, in dosage",199001,199712,0,succeeded,3004.90.00.12
IMR-3004901020-199001,IM-3004901020-198801,imports,2,2,3004.90.00.12,"Dextrose (glucose) solutions,in doses/pack for retail sale,o/t No 30.02/05/06",199801,202606,1,active,
IMR-3004901090-198801,IM-3004901090-198801,imports,1,2,3004.90.10.90,"Mx of amino acids & protein hydrolysates, etc, in dosage",198801,199712,0,succeeded,3004.90.00.19
IMR-3004901090-198801,IM-3004901090-198801,imports,2,2,3004.90.00.19,"Mixt amino acids & protein hydrolysates,etc,in doses/frs,o/t No 30.02/05/06,nes",199801,202606,1,active,
IMR-3004909100-198801,IM-3004909100-198801,imports,1,3,3004.90.91.00,"Medicaments cont more than 23% of abs ethyl alc by vol, nes, in dosage",198801,199712,0,succeeded,3004.90.00.20
IMR-3004909100-198801,IM-3004909100-198801,imports,2,3,3004.90.00.20,"Medicaments cont more than 23% of abs ethyl alc by vol, nes, in dosage",199801,201112,0,succeeded,3004.90.00.79
IMR-3004909100-198801,IM-3004909100-198801,imports,3,3,3004.90.00.79,"Medicaments,for human use,in doses/packings f retail sale,o/t No 30.02/05/06,nes",201201,202606,1,active,
IMR-3004909911-198801,IM-3004909911-198801,imports,1,3,3004.90.99.11,"Analgesics, for human use, in dosage",198801,199712,0,succeeded,3004.90.00.31
IMR-3004909911-198801,IM-3004909911-198801,imports,2,3,3004.90.00.31,"Analgesics, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",199801,201712,1,succeeded,3004.90.00.22
IMR-3004909911-198801,IM-3004909911-198801,imports,3,3,3004.90.00.22,"Analgesics, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",201801,202606,0,active,
IMR-3004909912-198801,IM-3004909912-198801,imports,1,3,3004.90.99.12,"Antidepressants & tranquilizers, for human use, in dosage",198801,199712,0,succeeded,3004.90.00.32
IMR-3004909912-198801,IM-3004909912-198801,imports,2,3,3004.90.00.32,"Antidepressants & tranquilizers,f human use,in doses/pack frs,o/t No 30.02/05/06",199801,201712,2,succeeded,3004.90.00.23
IMR-3004909912-198801,IM-3004909912-198801,imports,3,3,3004.90.00.23,"Antidepressants & tranquilizers,f human use,in doses/pack frs,o/t No 30.02/05/06",201801,202606,0,active,
IMR-3004909913-198801,IM-3004909913-198801,imports,1,3,3004.90.99.13,"Antihypertensive agents, for human use, in dosage",198801,199712,0,succeeded,3004.90.00.33
IMR-3004909913-198801,IM-3004909913-198801,imports,2,3,3004.90.00.33,"Antihypertensive agents, for human use, in doses/packings frs,o/t No 30.02/05/06",199801,201712,1,succeeded,3004.90.00.24
IMR-3004909913-198801,IM-3004909913-198801,imports,3,3,3004.90.00.24,"Antihypertensive agents, for human use, in doses/packings frs,o/t No 30.02/05/06",201801,202606,0,active,
IMR-3004909914-198801,IM-3004909914-198801,imports,1,3,3004.90.99.14,"Antihistamines agents, for human use, in dosage",198801,199712,0,succeeded,3004.90.00.34
IMR-3004909914-198801,IM-3004909914-198801,imports,2,3,3004.90.00.34,"Antihistaminic agents, for human use, in doses/packings frs, o/t No 30.02/05/06",199801,201712,1,succeeded,3004.90.00.25
IMR-3004909914-198801,IM-3004909914-198801,imports,3,3,3004.90.00.25,"Antihistaminic agents, for human use, in doses/packings frs, o/t No 30.02/05/06",201801,202606,0,active,
IMR-3004909915-199001,IM-3004909915-199001,imports,1,3,3004.90.99.15,"Medicaments, for human use, acting on the nervous system, in dosage, nes",199001,199712,0,succeeded,3004.90.00.35
IMR-3004909915-199001,IM-3004909915-199001,imports,2,3,3004.90.00.35,"Agents,acting on central nervous system,hum use,doses/frs,o/t No 30.02/05/06,nes",199801,201712,1,succeeded,3004.90.00.26
IMR-3004909915-199001,IM-3004909915-199001,imports,3,3,3004.90.00.26,"Agents,acting on central nervous system,hum use,doses/frs,o/t No 30.02/05/06,nes",201801,202606,0,active,
IMR-3004909916-199004,IM-3004909916-199004,imports,1,3,3004.90.99.16,"Local anaesthetics, for human use, in dosage",199004,199712,0,succeeded,3004.90.00.36
IMR-3004909916-199004,IM-3004909916-199004,imports,2,3,3004.90.00.36,"Local anaesthetics, for human use,in doses/pack f retail sale,o/t No 30.02/05/06",199801,201712,1,succeeded,3004.90.00.27
IMR-3004909916-199004,IM-3004909916-199004,imports,3,3,3004.90.00.27,"Local anaesthetics, for human use,in doses/pack f retail sale,o/t No 30.02/05/06",201801,202606,0,active,
IMR-3004909919-198801,IM-3004909919-198801,imports,1,3,3004.90.99.19,"Medicaments, for human use, acting on the central nervous system, in dosage, nes",198801,199712,0,succeeded,3004.90.00.39
IMR-3004909919-198801,IM-3004909919-198801,imports,2,3,3004.90.00.39,"Medi,acting on central nervous system,human use,doses/frs,o/t No 30.02/05/06,nes",199801,201712,1,succeeded,3004.90.00.29
IMR-3004909919-198801,IM-3004909919-198801,imports,3,3,3004.90.00.29,"Medi,acting on central nervous system,human use,doses/frs,o/t No 30.02/05/06,nes",201801,202606,0,active,
IMR-3004909921-198801,IM-3004909921-198801,imports,1,3,3004.90.99.21,"Histamine H2 receptor antagonist, for human use, in dosage",198801,199712,0,succeeded,3004.90.00.41
IMR-3004909921-198801,IM-3004909921-198801,imports,2,3,3004.90.00.41,"Histamine H2 receptor antagonist, for human use, in dosage",199801,201112,0,succeeded,3004.90.00.49
IMR-3004909921-198801,IM-3004909921-198801,imports,3,3,3004.90.00.49,"Gastrointestinal agents, for human use, in doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,1,active,
IMR-3004909922-199001,IM-3004909922-199001,imports,1,2,3004.90.99.22,"Laxatives, for human use, in dosage",199001,199712,0,succeeded,3004.90.00.42
IMR-3004909922-199001,IM-3004909922-199001,imports,2,2,3004.90.00.42,"Laxatives, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",199801,202606,1,active,
IMR-3004909923-199001,IM-3004909923-199001,imports,1,2,3004.90.99.23,"Antacids, for human use, in dosage",199001,199712,0,succeeded,3004.90.00.43
IMR-3004909923-199001,IM-3004909923-199001,imports,2,2,3004.90.00.43,"Antacids, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",199801,202606,1,active,
IMR-3004909929-198801,IM-3004909921-198801,imports,1,2,3004.90.99.29,"Gastro-intestinal agents, for human use, in dosage, nes",198801,199712,0,succeeded,3004.90.00.49
IMR-3004909929-198801,IM-3004909921-198801,imports,2,2,3004.90.00.49,"Gastrointestinal agents, for human use, in doses/pack frs,o/t No 30.02/05/06,nes",199801,202606,2,active,
IMR-3004909930-198801,IM-3004909930-198801,imports,1,2,3004.90.99.30,"Medicaments, for human use, acting on the cardio-vascular system, in dosage",198801,199712,0,succeeded,3004.90.00.50
IMR-3004909930-198801,IM-3004909930-198801,imports,2,2,3004.90.00.50,"Medi,for human use,acting on cardio-vascular system,doses/frs,o/t No 30.02/05/06",199801,202606,1,active,
IMR-3004909940-198801,IM-3004909940-198801,imports,1,3,3004.90.99.40,"Anti-infective agents, for human use, in dosage",198801,198912,0,succeeded,3004.90.99.49
IMR-3004909940-198801,IM-3004909940-198801,imports,2,3,3004.90.99.49,"Anti-infective agents, for human use, in dosage, nes",199001,199712,0,succeeded,3004.90.00.69
IMR-3004909940-198801,IM-3004909940-198801,imports,3,3,3004.90.00.69,"Anti-infective agents, for human use, in doses/pack frs, o/t No 30.02/05/06, nes",199801,202606,1,active,
IMR-3004909941-199001,IM-3004909941-199001,imports,1,2,3004.90.99.41,"Anti-infective agents, containing sulfonamides, for human use, in dosage",199001,199712,0,succeeded,3004.90.00.61
IMR-3004909941-199001,IM-3004909941-199001,imports,2,2,3004.90.00.61,"Anti-infective agents,cont sulfonamides,f human use,doses/frs,o/t No 30.02/05/06",199801,202606,1,active,
IMR-3004909949-199001,IM-3004909940-198801,imports,1,2,3004.90.99.49,"Anti-infective agents, for human use, in dosage, nes",199001,199712,0,succeeded,3004.90.00.69
IMR-3004909949-199001,IM-3004909940-198801,imports,2,2,3004.90.00.69,"Anti-infective agents, for human use, in doses/pack frs, o/t No 30.02/05/06, nes",199801,202606,1,active,
IMR-3004909950-198801,IM-3004909950-198801,imports,1,2,3004.90.99.50,"Haematological agents, for human use, in dosage",198801,199712,0,succeeded,3004.90.00.71
IMR-3004909950-198801,IM-3004909950-198801,imports,2,2,3004.90.00.71,"Haematological agents, for human use, in doses/packings frs, o/t No 30.02/05/06",199801,202606,1,active,
IMR-3004909960-198801,IM-3004909960-198801,imports,1,2,3004.90.99.60,"Antineoplastic agents, for human use, in dosage",198801,199712,0,succeeded,3004.90.00.72
IMR-3004909960-198801,IM-3004909960-198801,imports,2,2,3004.90.00.72,"Antineoplastic agents, for human use, in doses/packings frs, o/t No 30.02/05/06",199801,202606,1,active,
IMR-3004909971-199001,IM-3004909971-199001,imports,1,2,3004.90.99.71,"Cough/cold preparations, for human use, in dosage",199001,199712,0,succeeded,3004.90.00.73
IMR-3004909971-199001,IM-3004909971-199001,imports,2,2,3004.90.00.73,"Cough/cold preparations, for human use, in doses/packings frs,o/t No 30.02/05/06",199801,202606,1,active,
IMR-3004909979-199001,IM-3004909979-199001,imports,1,2,3004.90.99.79,"Medicaments, prim affecting eyes,ears & respiratory system,human use, in dos,nes",199001,199712,0,succeeded,3004.90.00.74
IMR-3004909979-199001,IM-3004909979-199001,imports,2,2,3004.90.00.74,"Medi,prim f eyes/ears/respiratory system,human use,doses/frs,o/t No 30.02/05/06",199801,202606,2,active,
IMR-3004909981-198801,IM-3004909981-198801,imports,1,2,3004.90.99.81,"Diuretics, for human use, in dosage",198801,199712,0,succeeded,3004.90.00.75
IMR-3004909981-198801,IM-3004909981-198801,imports,2,2,3004.90.00.75,"Diuretics, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",199801,202606,1,active,
IMR-3004909982-198801,IM-3004909982-198801,imports,1,2,3004.90.99.82,"Medicaments affecting electrolytic, caloric/water balance, for human use, in dos",198801,199712,0,succeeded,3004.90.00.76
IMR-3004909982-198801,IM-3004909982-198801,imports,2,2,3004.90.00.76,"Medi,f electrolytic/caloric/water balance,human use,doses/frs,o/t No 30.02/05/06",199801,202606,2,active,
IMR-3004909983-199001,IM-3004909983-199001,imports,1,2,3004.90.99.83,"Dermatological agents, for human use, in dosage",199001,199712,0,succeeded,3004.90.00.77
IMR-3004909983-199001,IM-3004909983-199001,imports,2,2,3004.90.00.77,"Dermatological agents, for human use, in doses/packings frs, o/t No 30.02/05/06",199801,202606,1,active,
IMR-3004909984-199001,IM-3004909984-199001,imports,1,2,3004.90.99.84,"Medicaments cont hyaluronic acid or its sodium salt, for human use, in dosage",199001,199712,0,succeeded,3004.90.00.78
IMR-3004909984-199001,IM-3004909984-199001,imports,2,2,3004.90.00.78,"Medi,cont hyaluronic acid/its sodium salt,human use,doses/frs,o/t No 30.02/05/06",199801,202606,1,active,
